service_id,call_id,vehicle_id,service_type,service_date,resolution_days,service_cost,status
2188,3649,1595,Engine Tuning,2025-02-26,1,1469,Resolved
2189,3650,1595,General Checkup,2025-04-06,4,995,Resolved
2190,3654,1596,Tyre Replacement,2025-02-04,2,6871,Resolved
2191,3655,1596,Engine Inspection,2024-06-18,14,1326,Open
2192,3657,1597,Battery Replacement,2025-12-14,4,3356,In Progress
2193,3658,1597,Engine Tuning,2026-05-08,5,1271,In Progress
2194,3659,1597,Battery Check,2025-07-14,2,637,In Progress
2195,3661,1598,Wheel Alignment,2024-08-25,1,567,Resolved
2196,3665,1599,Chain Adjustment,2025-05-08,4,361,Open
2197,3667,1600,Battery Check,2024-06-23,6,770,Resolved
2198,3668,1601,Brake Inspection,2025-11-08,5,437,Open
2199,3669,1601,Battery Check,2025-09-09,4,646,In Progress
2200,3675,1603,Engine Mount Inspection,2026-03-20,4,1103,Resolved
2201,3676,1604,Engine Inspection,2024-06-15,1,1207,Open
2202,3678,1605,Tyre Replacement,2026-01-06,5,6043,Resolved
2203,3679,1604,Starting System Diagnosis,2026-04-17,1,1320,Open
2204,3681,1606,Engine Inspection,2026-01-15,13,2092,Resolved
2205,3684,1606,Engine Inspection,2024-10-01,1,2096,Resolved
2206,3685,1607,Engine Mount Inspection,2025-12-21,4,767,Open
2207,3686,1607,Battery Check,2025-09-13,5,604,Open
2208,3687,1607,Clutch Service,2025-07-26,1,2185,In Progress
2209,3690,1609,Oil Seal Replacement,2025-10-14,6,1642,Resolved
2210,3692,1610,Chain Adjustment,2026-04-28,6,673,Open
2211,3693,1612,Oil Seal Replacement,2026-01-23,2,1529,Resolved
2212,3696,1612,Battery Check,2025-12-14,5,707,Resolved
2213,3697,1613,Starter Inspection,2025-01-26,3,614,Resolved
2214,3699,1613,Engine Inspection,2026-03-14,5,1350,Resolved
2215,3702,1615,Engine Tuning,2026-02-08,5,2762,Resolved
2216,3703,1615,Starting System Diagnosis,2026-05-26,1,2024,Resolved
2217,3705,1615,Chain Adjustment,2024-09-15,6,328,In Progress
2218,3707,1616,Engine Inspection,2026-03-15,14,2359,Resolved
2219,3709,1616,Chain Adjustment,2025-11-26,4,546,Resolved
2220,3711,1618,Wheel Alignment,2025-06-09,3,1156,Resolved
2221,3712,1618,Brake Inspection,2024-07-16,5,747,Open
2222,3714,1620,Wheel Alignment,2026-02-03,1,664,Resolved
2223,3715,1620,Engine Tuning,2026-03-13,4,1987,In Progress
2224,3717,1619,Tyre Replacement,2025-03-14,2,5923,Resolved
2225,3718,1621,Engine Inspection,2026-04-29,9,1772,Open
2226,3723,1624,Battery Replacement,2024-10-13,3,2361,Resolved
2227,3725,1624,Oil Change,2025-11-11,5,1170,Resolved
2228,3727,1627,Brake Inspection,2025-12-13,4,444,Resolved
2229,3728,1627,Engine Tuning,2024-09-14,4,2069,Resolved
2230,3729,1628,Engine Tuning,2026-03-13,5,1184,Resolved
2231,3730,1629,Gearbox Inspection,2025-10-14,4,2474,Resolved
2232,3731,1628,Tyre Replacement,2025-08-25,5,6730,Resolved
2233,3734,1630,Starter Inspection,2025-01-29,1,885,Resolved
2234,3736,1630,Engine Tuning,2025-10-18,5,1326,Resolved
2235,3738,1632,Battery Replacement,2024-09-12,7,3917,Resolved
2236,3741,1632,Engine Inspection,2025-10-08,10,2312,Resolved
2237,3743,1634,Chain Adjustment,2025-04-30,5,371,Open
2238,3744,1634,Engine Inspection,2024-11-11,4,1562,Resolved
2239,3747,1635,Engine Tuning,2024-09-02,2,1787,Resolved
2240,3749,1636,Tyre Replacement,2025-05-23,2,5858,Open
2241,3750,1636,Engine Tuning,2024-06-23,3,1865,Resolved
2242,3751,1636,Tyre Replacement,2026-01-31,1,6283,Resolved
2243,3752,1636,Battery Check,2025-10-12,4,368,Open
2244,3754,1637,Battery Check,2025-05-06,2,617,In Progress
2245,3755,1638,Battery Check,2025-02-18,1,571,Resolved
2246,3756,1638,Battery Replacement,2026-04-03,7,2886,Resolved
2247,3757,1638,Tyre Replacement,2026-03-22,2,5276,Resolved
2248,3758,1638,Chain Adjustment,2025-11-02,1,707,Resolved
2249,3759,1640,Brake Inspection,2024-07-21,3,450,Open
2250,3760,1641,Brake Inspection,2024-11-03,4,650,Resolved
2251,3761,1641,Suspension Service,2025-10-29,5,2000,Resolved
2252,3762,1641,Engine Tuning,2024-11-11,2,2049,Open
2253,3763,1641,Engine Mount Inspection,2026-03-18,2,1171,In Progress
2254,3765,1643,Oil Change,2024-12-15,2,1006,Open
2255,3769,1644,Engine Tuning,2026-03-15,4,2284,In Progress
2256,3770,1644,Clutch Service,2025-01-16,2,2045,In Progress
2257,3772,1644,Chain Adjustment,2024-08-09,2,462,Open
2258,3775,1646,Brake Inspection,2024-08-06,4,671,Resolved
2259,3777,1647,Gearbox Inspection,2025-02-17,1,2605,Open
2260,3778,1647,Engine Inspection,2025-05-14,2,1415,Open
2261,3780,1648,Tyre Replacement,2024-12-07,5,3532,Open
2262,3781,1649,Chain Adjustment,2024-10-16,4,426,In Progress
2263,3782,1649,Brake Inspection,2024-10-11,7,796,Resolved
2264,3783,1649,Battery Replacement,2025-08-27,7,2818,Resolved
2265,3784,1649,Battery Check,2025-04-22,5,780,Resolved
2266,3786,1650,Brake Inspection,2025-07-03,7,977,In Progress
2267,3787,1650,General Checkup,2026-01-03,4,387,Resolved
2268,3795,1653,Engine Tuning,2024-12-16,2,1582,Resolved
2269,3797,1653,Battery Replacement,2026-05-21,4,4267,Resolved
2270,3798,1653,Battery Check,2024-07-20,2,730,In Progress
2271,3800,1654,Engine Inspection,2025-11-07,14,1674,Resolved
2272,3801,1654,Engine Tuning,2024-07-11,5,2010,In Progress
2273,3802,1654,Suspension Service,2025-02-12,1,3707,Resolved
2274,3804,1656,Starting System Diagnosis,2025-10-09,5,1198,Open
2275,3805,1656,Battery Replacement,2026-05-02,6,2112,Resolved
2276,3806,1656,Suspension Service,2025-04-16,4,3761,Resolved
2277,3807,1656,General Checkup,2024-11-26,3,328,Resolved
2278,3808,1657,Tyre Replacement,2024-11-07,1,6899,Resolved
2279,3809,1657,Tyre Replacement,2024-09-14,1,4690,Resolved
2280,3810,1658,Periodic Service,2024-12-12,5,1598,In Progress
2281,3812,1659,Engine Inspection,2024-11-26,2,2169,Resolved
2282,3813,1659,Tyre Replacement,2025-03-05,1,4616,Resolved
2283,3815,1660,Brake Repair,2025-10-20,8,1764,Resolved
2284,3816,1661,Suspension Service,2025-08-15,1,1802,Resolved
2285,3817,1662,Brake Inspection,2025-01-17,5,846,Resolved
2286,3821,1662,Tyre Replacement,2025-12-30,3,3925,Open
2287,3822,1664,Fuel Line Repair,2025-04-03,10,2254,Resolved
2288,3823,1664,Engine Mount Inspection,2026-01-10,3,1292,In Progress
2289,3824,1665,Engine Inspection,2025-06-22,7,1318,Open
2290,3825,1665,Engine Inspection,2024-09-14,13,1752,Resolved
2291,3827,1665,Engine Tuning,2025-09-29,1,2992,Open
2292,3828,1666,Battery Check,2026-04-04,5,428,Resolved
2293,3829,1666,Battery Check,2024-08-25,4,432,Resolved
2294,3831,1666,Engine Tuning,2025-12-08,2,2739,Resolved
2295,3832,1666,Battery Check,2025-07-14,3,774,In Progress
2296,3833,1667,Chain Adjustment,2024-08-23,4,433,Resolved
2297,3836,1668,General Checkup,2024-11-03,6,418,Open
2298,3837,1668,Engine Mount Inspection,2025-12-16,5,1388,Resolved
2299,3838,1668,Brake Repair,2024-08-20,15,2102,Resolved
2300,3843,1670,Starting System Diagnosis,2024-07-30,3,1778,Resolved
2301,3844,1671,Battery Check,2025-01-29,2,510,In Progress
2302,3845,1671,Engine Tuning,2024-09-13,2,2855,Resolved
2303,3846,1671,Engine Tuning,2024-08-07,5,1950,Open
2304,3852,1673,Engine Inspection,2025-05-05,13,1626,Resolved
2305,3853,1674,Battery Check,2024-08-11,4,535,Open
2306,3854,1674,Oil Seal Replacement,2026-04-26,4,1255,Resolved
2307,3855,1674,Chain Adjustment,2026-04-03,3,670,Resolved
2308,3857,1674,Engine Inspection,2025-04-28,7,2121,Open
2309,3858,1675,Wheel Alignment,2024-07-02,2,990,Resolved
2310,3861,1675,Suspension Service,2024-08-09,5,2211,Resolved
2311,3862,1676,Oil Seal Replacement,2026-05-05,4,2167,Resolved
2312,3863,1676,Tyre Replacement,2025-06-16,3,3076,In Progress
2313,3867,1677,Oil Seal Replacement,2026-01-07,5,2421,Resolved
2314,3868,1678,Gearbox Inspection,2024-08-05,2,1649,Resolved
2315,3870,1678,Starter Inspection,2024-12-29,2,796,Resolved
2316,3874,1680,Battery Check,2024-06-05,2,581,Resolved
2317,3875,1679,Exhaust Inspection,2025-05-09,4,1268,Open
2318,3876,1680,Engine Tuning,2024-08-08,4,2528,Resolved
2319,3878,1681,General Checkup,2026-04-02,4,393,Resolved
2320,3880,1682,Battery Replacement,2024-10-24,2,4246,Resolved
2321,3883,1684,Starting System Diagnosis,2024-10-25,2,1785,Open
2322,3884,1685,Engine Inspection,2026-03-10,10,2488,Resolved
2323,3886,1686,Engine Inspection,2024-12-03,12,1661,Resolved
2324,3887,1686,Tyre Replacement,2025-05-19,5,6140,Resolved
2325,3889,1687,Oil Seal Replacement,2025-06-28,3,891,Resolved
2326,3891,1688,Periodic Service,2024-07-31,7,2632,Open
2327,3895,1688,Fuel Line Repair,2026-05-19,14,3001,Open
2328,3896,1690,Oil Seal Replacement,2025-05-16,3,1360,Resolved
2329,3897,1690,Oil Seal Replacement,2024-08-08,3,1441,Resolved
2330,3899,1690,Oil Seal Replacement,2026-04-08,4,1791,Resolved
2331,3902,1692,General Checkup,2024-08-04,2,837,Resolved
2332,3904,1691,Oil Seal Replacement,2025-07-08,4,862,Open
2333,3905,1692,Brake Repair,2025-07-25,13,3020,In Progress
2334,3906,1693,General Checkup,2026-05-28,5,324,Resolved
2335,3907,1693,Oil Seal Replacement,2024-12-22,4,1521,Resolved
2336,3910,1693,Oil Seal Replacement,2025-06-16,5,1080,Open
2337,3911,1694,Engine Inspection,2024-06-30,13,2408,In Progress
2338,3913,1694,Battery Check,2025-05-04,1,451,In Progress
2339,3914,1694,Tyre Replacement,2025-06-11,5,6161,Resolved
2340,3915,1695,Electrical Repair,2025-09-28,2,1846,Resolved
2341,3919,1697,Engine Tuning,2025-02-23,5,2306,In Progress
2342,3921,1697,General Checkup,2026-02-25,3,845,Resolved
2343,3922,1698,Battery Replacement,2026-01-11,5,4171,Resolved
2344,3923,1698,General Checkup,2024-11-21,5,466,Resolved
2345,3924,1698,Tyre Replacement,2026-04-07,3,3160,Resolved
2346,3925,1698,Engine Inspection,2025-07-05,8,2296,Resolved
2347,3926,1698,Tyre Replacement,2024-07-01,3,4170,Resolved
2348,3930,1700,Battery Check,2024-10-11,2,300,Resolved
2349,3931,1701,Engine Inspection,2025-07-09,11,1292,Resolved
2350,3935,1702,Chain Adjustment,2025-11-10,4,370,Resolved
2351,3936,1702,Exhaust Inspection,2025-09-12,2,1364,Resolved
2352,3938,1703,Engine Inspection,2024-11-11,10,2318,Resolved
2353,3939,1706,Battery Replacement,2026-03-03,3,4069,Resolved
2354,3940,1707,Exhaust Inspection,2024-09-08,3,1218,Resolved
2355,3941,1707,Electrical Repair,2025-02-13,3,2881,Resolved
2356,3945,1709,Tyre Replacement,2025-01-31,4,5155,Resolved
2357,3946,1709,Clutch Service,2025-06-11,4,3749,Open
2358,3949,1710,Oil Seal Replacement,2024-06-12,6,1902,In Progress
2359,3951,1711,Wheel Alignment,2024-11-13,3,601,Resolved
2360,3952,1711,Oil Seal Replacement,2026-03-15,4,2052,Resolved
2361,3954,1715,Exhaust Inspection,2025-02-24,4,1514,Resolved
2362,3955,1716,Chain Adjustment,2024-11-15,2,641,Resolved
2363,3957,1716,Suspension Service,2025-02-10,3,4598,Open
2364,3958,1716,Chain Adjustment,2025-12-30,4,515,Resolved
2365,3959,1717,Battery Check,2026-02-22,5,677,Resolved
2366,3962,1717,Brake Inspection,2025-12-07,3,463,Resolved
2367,3963,1719,Electrical Repair,2024-08-26,1,1874,In Progress
2368,3964,1720,Tyre Replacement,2026-01-02,5,5350,Resolved
2369,3966,1720,Periodic Service,2025-02-13,2,2871,Resolved
2370,3967,1721,Tyre Replacement,2026-02-28,3,6993,Resolved
2371,3969,1722,Wheel Alignment,2025-02-09,6,1093,Resolved
2372,3970,1722,Battery Replacement,2026-05-15,7,4215,Resolved
2373,3971,1723,Starter Inspection,2025-04-20,3,1181,Resolved
2374,3973,1723,Starter Inspection,2025-11-25,2,683,Resolved
2375,3974,1723,Chain Adjustment,2025-06-29,5,751,Resolved
2376,3976,1724,Tyre Replacement,2025-04-23,2,6283,Open
2377,3977,1724,Engine Tuning,2026-01-17,3,1788,Resolved
2378,3978,1725,Tyre Replacement,2025-09-23,1,2878,Resolved
2379,3981,1728,Gearbox Inspection,2024-11-28,1,2819,Resolved
2380,3983,1728,Engine Inspection,2024-12-28,7,1745,Resolved
2381,3985,1729,Wheel Alignment,2025-05-10,4,877,In Progress
2382,3987,1729,Suspension Service,2025-01-19,2,4122,Resolved
2383,3989,1730,Engine Inspection,2024-11-19,2,2119,Resolved
2384,3991,1731,Wheel Alignment,2025-10-08,2,1029,Resolved
2385,3993,1731,Gearbox Inspection,2025-06-18,5,2570,In Progress
2386,3995,1731,Engine Mount Inspection,2024-07-02,5,1621,Resolved
2387,3996,1732,Engine Inspection,2025-02-13,11,1254,Resolved
2388,3997,1733,Engine Mount Inspection,2025-07-31,3,1189,Resolved
2389,3998,1734,Starter Inspection,2026-04-25,3,766,Open
2390,3999,1734,Fuel Line Repair,2025-05-28,8,2962,Resolved
2391,4000,1734,Electrical Diagnosis,2025-03-27,4,1439,Resolved
2392,4001,1735,Oil Seal Replacement,2025-09-21,7,1558,Resolved
2393,4002,1735,Tyre Replacement,2025-11-14,3,2790,Resolved
2394,4003,1736,Engine Mount Inspection,2024-07-28,2,1786,Open
2395,4004,1736,Engine Mount Inspection,2025-01-03,3,781,Resolved
2396,4005,1737,Engine Tuning,2025-07-30,2,1753,Resolved
2397,4006,1737,Oil Seal Replacement,2025-03-12,3,1867,Resolved
2398,4007,1737,Oil Seal Replacement,2025-09-04,5,2061,Resolved
2399,4008,1737,Tyre Replacement,2025-02-23,5,5569,Resolved
2400,4009,1738,Gearbox Inspection,2025-11-24,3,1927,Resolved
2401,4010,1738,Battery Check,2024-06-29,7,713,In Progress
2402,4012,1738,Gearbox Inspection,2024-06-09,4,2596,Resolved
2403,4013,1738,Engine Mount Inspection,2026-02-12,5,1393,Open
2404,4014,1739,Engine Mount Inspection,2024-09-25,2,952,Open
2405,4015,1739,Starter Inspection,2025-03-08,5,700,Resolved
2406,4017,1741,Tyre Replacement,2026-05-24,5,5589,In Progress
2407,4018,1741,Engine Tuning,2026-03-24,3,2173,Resolved
2408,4020,1742,Oil Change,2024-08-13,4,772,Resolved
2409,4021,1742,Tyre Replacement,2024-12-01,4,6595,Resolved
2410,4023,1742,Starter Inspection,2025-03-23,1,711,Open
2411,4025,1743,Oil Seal Replacement,2025-06-19,4,1247,Resolved
2412,4026,1743,Electrical Repair,2024-11-22,1,2116,Resolved
2413,4027,1744,Engine Tuning,2024-07-05,1,1044,Resolved
2414,4028,1745,Chain Adjustment,2026-04-01,4,796,In Progress
2415,4029,1746,Brake Repair,2025-02-15,14,3370,Resolved
2416,4031,1746,Starter Inspection,2025-06-28,4,1196,In Progress
2417,4033,1749,Battery Check,2025-10-17,7,417,Open
2418,4034,1749,Chain Adjustment,2024-07-31,5,424,Resolved
2419,4038,1751,Engine Tuning,2025-10-23,2,1332,Open
2420,4039,1751,Brake Repair,2025-10-01,5,2284,Resolved
2421,4040,1752,Battery Replacement,2025-06-11,2,3001,In Progress
2422,4041,1752,Engine Inspection,2024-08-22,3,2451,Resolved
2423,4042,1752,Engine Tuning,2025-02-26,1,1100,Resolved
2424,4043,1752,Battery Check,2024-09-02,4,572,Resolved
2425,4044,1752,Engine Inspection,2024-10-02,5,1364,In Progress
2426,4045,1753,Brake Repair,2024-09-30,11,3406,Resolved
2427,4046,1753,Starter Inspection,2025-05-11,2,1234,Resolved
2428,4047,1754,Tyre Replacement,2024-06-05,2,4860,Open
2429,4048,1754,Engine Tuning,2024-10-11,2,2981,Resolved
2430,4049,1754,Chain Adjustment,2026-02-24,3,583,Open
2431,4050,1755,Engine Tuning,2025-06-13,4,2128,Resolved
2432,4052,1756,Engine Mount Inspection,2025-07-18,3,1169,Resolved
2433,4054,1756,Brake Inspection,2025-07-03,1,546,Resolved
2434,4055,1757,Battery Check,2024-10-09,3,661,Open
2435,4057,1758,Battery Check,2024-09-05,2,662,Resolved
2436,4058,1758,Battery Check,2026-05-21,4,579,Resolved
2437,4059,1759,Battery Check,2025-07-19,3,643,Resolved
2438,4060,1759,Clutch Service,2025-07-17,2,3523,Resolved
2439,4063,1760,Engine Inspection,2025-11-25,9,2205,In Progress
2440,4064,1760,Tyre Replacement,2025-09-10,5,4017,Open
2441,4065,1762,Engine Mount Inspection,2025-11-12,3,782,Resolved
2442,4066,1763,Brake Repair,2025-10-21,15,2892,Resolved
2443,4067,1762,Battery Check,2024-12-10,2,384,In Progress
2444,4072,1764,Brake Repair,2025-01-27,14,3250,Resolved
2445,4073,1765,Brake Inspection,2024-10-27,7,919,In Progress
2446,4074,1765,Electrical Repair,2024-12-22,4,3229,Resolved
2447,4075,1765,Exhaust Inspection,2024-10-08,2,1770,Resolved
2448,4076,1766,Electrical Diagnosis,2025-03-09,5,1085,In Progress
2449,4079,1767,Suspension Service,2025-08-27,4,1979,Resolved
2450,4080,1767,Periodic Service,2025-08-03,2,2904,Resolved
2451,4081,1768,General Checkup,2026-05-23,4,910,In Progress
2452,4082,1769,Engine Tuning,2024-06-27,4,1439,Open
2453,4083,1769,Engine Inspection,2025-12-31,12,2406,Resolved
2454,4086,1772,Engine Inspection,2024-12-23,15,2033,Resolved
2455,4089,1774,Engine Tuning,2025-02-28,4,1577,Resolved
2456,4090,1774,Brake Inspection,2026-05-04,2,901,Resolved
2457,4092,1774,Brake Repair,2025-07-15,15,2003,Resolved
2458,4095,1775,Battery Replacement,2025-03-12,7,3397,Open
2459,4096,1775,Wheel Alignment,2025-04-10,1,778,Resolved
2460,4097,1775,Engine Inspection,2025-09-23,12,2481,Resolved
2461,4098,1776,Wheel Alignment,2025-12-01,5,748,Resolved
2462,4099,1776,Wheel Alignment,2025-04-22,5,776,Resolved
2463,4103,1777,Battery Replacement,2024-10-20,3,4396,Resolved
2464,4107,1777,Chain Adjustment,2025-05-19,6,516,Resolved
2465,4108,1779,Battery Check,2025-09-15,4,694,In Progress
2466,4110,1779,Tyre Replacement,2025-01-27,5,4524,Resolved
2467,4113,1780,Wheel Alignment,2025-09-04,2,776,Resolved
2468,4114,1782,Tyre Replacement,2024-09-23,5,6533,Resolved
2469,4115,1783,Oil Seal Replacement,2025-08-12,7,1750,Open
2470,4116,1783,Starter Inspection,2025-06-25,5,1431,Resolved
2471,4121,1787,Engine Mount Inspection,2025-04-10,4,1780,In Progress
2472,4122,1787,Wheel Alignment,2025-03-25,4,728,Resolved
2473,4123,1786,Engine Inspection,2025-12-09,13,1242,Resolved
2474,4124,1788,Battery Check,2024-12-13,3,309,Resolved
2475,4126,1791,Oil Change,2025-05-03,3,1487,Resolved
2476,4127,1791,Periodic Service,2024-07-25,3,2853,In Progress
2477,4128,1791,Battery Replacement,2026-01-09,3,4477,In Progress
2478,4129,1791,Engine Inspection,2024-12-18,6,2023,Open
2479,4134,1796,General Checkup,2026-03-23,5,427,Resolved
2480,4135,1797,Tyre Replacement,2025-05-19,5,4364,In Progress
2481,4137,1799,Battery Replacement,2026-05-05,7,3522,Resolved
2482,4139,1801,Engine Inspection,2025-01-09,14,1279,Resolved
2483,4140,1802,Engine Inspection,2025-08-14,11,2234,Resolved
2484,4142,1804,Brake Inspection,2025-12-04,5,919,Resolved
2485,4146,1807,Periodic Service,2025-12-31,6,2960,Resolved
2486,4147,1808,Engine Tuning,2025-09-18,5,1420,In Progress
2487,4148,1809,Periodic Service,2025-08-10,5,2501,Resolved
2488,4149,1810,Battery Check,2025-09-16,6,545,Resolved
2489,4150,1809,Fuel Line Repair,2025-04-25,7,2564,Resolved
2490,4151,1811,Wheel Alignment,2025-10-25,2,1175,Resolved
2491,4155,1813,Battery Replacement,2025-08-31,7,4471,In Progress
2492,4156,1813,Engine Inspection,2025-08-11,12,1697,Open
2493,4157,1814,Tyre Replacement,2024-08-18,4,6310,In Progress
2494,4159,1815,Brake Inspection,2025-12-31,2,767,Resolved
2495,4160,1815,Engine Mount Inspection,2025-09-07,1,1222,Open
2496,4161,1815,Wheel Alignment,2025-12-05,3,691,Open
2497,4162,1815,Battery Check,2024-06-13,4,503,Resolved
2498,4164,1817,Exhaust Inspection,2024-07-06,5,1711,Resolved
2499,4165,1817,Periodic Service,2025-06-30,1,2265,Resolved
2500,4167,1818,Engine Tuning,2026-04-26,2,2720,Open
2501,4168,1818,Engine Inspection,2025-06-05,11,1583,In Progress
2502,4169,1818,Tyre Replacement,2025-11-16,4,5582,Resolved
2503,4175,1821,Gearbox Inspection,2025-10-18,3,2183,Resolved
2504,4176,1821,Oil Seal Replacement,2025-08-04,3,1320,Resolved
2505,4181,1824,Engine Inspection,2025-08-12,12,2116,Resolved
2506,4182,1822,Chain Adjustment,2024-11-26,5,713,Open
2507,4183,1825,Suspension Service,2025-09-26,3,2991,Resolved
2508,4188,1829,Fuel Line Repair,2026-05-23,11,3388,Resolved
2509,4190,1829,Gearbox Inspection,2026-02-09,2,1936,Resolved
2510,4191,1831,Battery Check,2025-01-14,1,540,Resolved
2511,4192,1830,Oil Seal Replacement,2024-08-07,5,1794,In Progress
2512,4196,1832,Tyre Replacement,2025-05-11,5,4834,Resolved
2513,4197,1834,Oil Seal Replacement,2025-12-31,4,908,Resolved
2514,4202,1835,Battery Replacement,2025-06-20,6,2799,In Progress
2515,4205,1838,Brake Inspection,2025-09-20,4,742,In Progress
2516,4207,1841,Tyre Replacement,2025-08-29,2,4233,Open
2517,4209,1841,Engine Mount Inspection,2025-03-25,5,1752,Resolved
2518,4210,1842,Wheel Alignment,2026-03-13,2,1115,Resolved
2519,4211,1843,Engine Inspection,2025-11-15,7,1309,Resolved
2520,4212,1843,Tyre Replacement,2025-11-17,2,4485,In Progress
2521,4213,1843,Engine Inspection,2026-02-23,4,1269,Resolved
2522,4218,1845,Battery Check,2025-01-13,5,774,Resolved
2523,4221,1848,Battery Check,2026-05-16,4,404,Resolved
2524,4224,1849,Electrical Diagnosis,2025-07-23,1,1741,Resolved
2525,4226,1849,General Checkup,2024-07-04,2,892,Resolved
2526,4227,1849,Chain Adjustment,2025-11-12,5,540,Resolved
2527,4228,1850,Engine Inspection,2026-01-01,10,2335,Resolved
2528,4229,1850,Battery Check,2025-07-26,2,623,Resolved
2529,4230,1850,Engine Inspection,2026-02-05,6,1594,Resolved
2530,4231,1850,Engine Inspection,2026-05-30,3,1446,Resolved
2531,4233,1851,Oil Seal Replacement,2025-11-08,5,1951,Resolved
2532,4234,1852,Oil Change,2025-04-06,2,1313,Resolved
2533,4235,1852,Starting System Diagnosis,2025-04-06,5,2085,Resolved
2534,4237,1853,Brake Inspection,2026-03-11,2,833,Resolved
2535,4239,1855,Tyre Replacement,2025-02-11,1,5654,Resolved
