survey_id,service_id,customer_rating,will_return,recommend_service,feedback
2015,2015,3,No,No,Could have been handled better.
2016,2016,5,Yes,Yes,Excellent service experience.
2017,2017,4,Yes,Yes,Good experience with the service center.
2018,2018,5,Yes,Yes,Very satisfied with the service provided.
2019,2019,5,Yes,Yes,Excellent service experience.
2020,2020,2,No,No,Resolution took longer than expected.
2021,2021,5,Yes,Yes,Issue resolved quickly and professionally.
2022,2022,5,Yes,Yes,Issue resolved quickly and professionally.
2023,2023,3,No,No,Service was acceptable.
2024,2024,1,No,No,Would not recommend this service center.
2025,2025,1,No,No,Poor service experience.
2026,2026,5,Yes,Yes,Excellent service experience.
2027,2027,3,No,No,Service was acceptable.
2028,2028,3,No,No,Service was acceptable.
2029,2029,5,Yes,Yes,Excellent service experience.
2030,2030,3,No,No,Could have been handled better.
2031,2031,3,No,No,Issue eventually resolved.
2032,2032,1,No,No,Would not recommend this service center.
2033,2033,4,Yes,Yes,Reasonably happy with the service.
2034,2034,4,Yes,Yes,Service was good overall.
2035,2035,2,No,No,Service experience was below expectations.
2036,2036,1,No,No,Would not recommend this service center.
2037,2037,3,No,No,Could have been handled better.
2038,2038,3,No,No,Issue eventually resolved.
2039,2039,1,No,No,Very dissatisfied with the service.
2040,2040,1,No,No,Very dissatisfied with the service.
2041,2041,4,Yes,Yes,Service was good overall.
2042,2042,4,Yes,Yes,Issue resolved satisfactorily.
2043,2043,1,No,No,Issue still not resolved.
2044,2044,3,No,No,Service was acceptable.
2045,2045,4,Yes,Yes,Issue resolved satisfactorily.
2046,2046,5,Yes,Yes,Staff were helpful and courteous.
2047,2047,4,Yes,Yes,Issue resolved satisfactorily.
2048,2048,3,No,No,Issue eventually resolved.
2049,2049,4,Yes,Yes,Service was good overall.
2050,2050,2,No,No,Communication could be improved.
2051,2051,4,Yes,Yes,Reasonably happy with the service.
2052,2052,1,No,No,Very dissatisfied with the service.
2053,2053,1,No,No,Would not recommend this service center.
2054,2054,4,Yes,Yes,Issue resolved satisfactorily.
2055,2055,5,Yes,Yes,Staff were helpful and courteous.
2056,2056,3,No,No,Service was acceptable.
2057,2057,5,Yes,Yes,Issue resolved quickly and professionally.
2058,2058,4,Yes,Yes,Issue resolved satisfactorily.
2059,2059,5,Yes,Yes,Staff were helpful and courteous.
2060,2060,5,Yes,Yes,Very satisfied with the service provided.
2061,2061,5,Yes,Yes,Very satisfied with the service provided.
2062,2062,4,Yes,Yes,Good experience with the service center.
2063,2063,5,Yes,Yes,Very satisfied with the service provided.
2064,2064,4,Yes,Yes,Reasonably happy with the service.
2065,2065,4,Yes,Yes,Issue resolved satisfactorily.
2066,2066,3,No,No,Issue eventually resolved.
2067,2067,5,Yes,Yes,Staff were helpful and courteous.
2068,2068,5,Yes,Yes,Very satisfied with the service provided.
2069,2069,2,No,No,Resolution took longer than expected.
2070,2070,3,No,No,Could have been handled better.
2071,2071,4,Yes,Yes,Issue resolved satisfactorily.
2072,2072,4,Yes,Yes,Good experience with the service center.
2073,2073,2,No,No,Resolution took longer than expected.
2074,2074,4,Yes,Yes,Service was good overall.
2075,2075,4,Yes,Yes,Issue resolved satisfactorily.
2076,2076,3,No,No,Issue eventually resolved.
2077,2077,4,Yes,Yes,Service was good overall.
2078,2078,3,No,No,Could have been handled better.
2079,2079,4,Yes,Yes,Good experience with the service center.
2080,2080,4,Yes,Yes,Service was good overall.
2081,2081,4,Yes,Yes,Service was good overall.
2082,2082,4,Yes,Yes,Good experience with the service center.
2083,2083,1,No,No,Poor service experience.
2084,2084,1,No,No,Very dissatisfied with the service.
2085,2085,4,Yes,Yes,Service was good overall.
2086,2086,3,No,No,Average service experience.
2087,2087,2,No,No,Not fully satisfied with the service.
2088,2088,1,No,No,Would not recommend this service center.
2089,2089,4,Yes,Yes,Service was good overall.
2090,2090,5,Yes,Yes,Excellent service experience.
2091,2091,4,Yes,Yes,Reasonably happy with the service.
2092,2092,4,Yes,Yes,Reasonably happy with the service.
2093,2093,5,Yes,Yes,Excellent service experience.
2094,2094,4,Yes,Yes,Service was good overall.
2095,2095,4,Yes,Yes,Reasonably happy with the service.
2096,2096,5,Yes,Yes,Very satisfied with the service provided.
2097,2097,5,Yes,Yes,Issue resolved quickly and professionally.
2098,2098,4,Yes,Yes,Good experience with the service center.
2099,2099,3,No,No,Service was acceptable.
2100,2100,1,No,No,Poor service experience.
2101,2101,5,Yes,Yes,Issue resolved quickly and professionally.
2102,2102,5,Yes,Yes,Very satisfied with the service provided.
2103,2103,3,No,No,Issue eventually resolved.
2104,2104,2,No,No,Service experience was below expectations.
2105,2105,4,Yes,Yes,Service was good overall.
2106,2106,5,Yes,Yes,Issue resolved quickly and professionally.
2107,2107,4,Yes,Yes,Reasonably happy with the service.
2108,2108,4,Yes,Yes,Good experience with the service center.
2109,2109,5,Yes,Yes,Staff were helpful and courteous.
2110,2110,5,Yes,Yes,Excellent service experience.
2111,2111,3,No,No,Service was acceptable.
2112,2112,3,No,No,Issue eventually resolved.
2113,2113,3,No,No,Could have been handled better.
2114,2114,5,Yes,Yes,Very satisfied with the service provided.
2115,2115,2,No,No,Communication could be improved.
2116,2116,5,Yes,Yes,Staff were helpful and courteous.
2117,2117,4,Yes,Yes,Reasonably happy with the service.
2118,2118,3,No,No,Could have been handled better.
2119,2119,5,Yes,Yes,Very satisfied with the service provided.
2120,2120,1,No,No,Would not recommend this service center.
2121,2121,3,No,No,Could have been handled better.
2122,2122,1,No,No,Issue still not resolved.
2123,2123,4,Yes,Yes,Issue resolved satisfactorily.
2124,2124,5,Yes,Yes,Staff were helpful and courteous.
2125,2125,3,No,No,Service was acceptable.
2126,2126,5,Yes,Yes,Excellent service experience.
2127,2127,4,Yes,Yes,Service was good overall.
2128,2128,2,No,No,Communication could be improved.
2129,2129,4,Yes,Yes,Reasonably happy with the service.
2130,2130,2,No,No,Not fully satisfied with the service.
2131,2131,2,No,No,Not fully satisfied with the service.
2132,2132,5,Yes,Yes,Excellent service experience.
2133,2133,4,Yes,Yes,Reasonably happy with the service.
2134,2134,1,No,No,Poor service experience.
2135,2135,5,Yes,Yes,Issue resolved quickly and professionally.
2136,2136,1,No,No,Issue still not resolved.
2137,2137,4,Yes,Yes,Good experience with the service center.
2138,2138,4,Yes,Yes,Service was good overall.
2139,2139,5,Yes,Yes,Staff were helpful and courteous.
2140,2140,4,Yes,Yes,Good experience with the service center.
2141,2141,4,Yes,Yes,Service was good overall.
2142,2142,5,Yes,Yes,Excellent service experience.
2143,2143,3,No,No,Could have been handled better.
2144,2144,2,No,No,Service experience was below expectations.
2145,2145,4,Yes,Yes,Issue resolved satisfactorily.
2146,2146,3,No,No,Could have been handled better.
2147,2147,4,Yes,Yes,Reasonably happy with the service.
2148,2148,3,No,No,Service was acceptable.
2149,2149,3,No,No,Service was acceptable.
2150,2150,2,No,No,Not fully satisfied with the service.
2151,2151,5,Yes,Yes,Excellent service experience.
2152,2152,5,Yes,Yes,Very satisfied with the service provided.
2153,2153,5,Yes,Yes,Very satisfied with the service provided.
2154,2154,3,No,No,Service was acceptable.
2155,2155,5,Yes,Yes,Excellent service experience.
2156,2156,5,Yes,Yes,Excellent service experience.
2157,2157,5,Yes,Yes,Excellent service experience.
2158,2158,4,Yes,Yes,Good experience with the service center.
2159,2159,5,Yes,Yes,Excellent service experience.
2160,2160,5,Yes,Yes,Issue resolved quickly and professionally.
2161,2161,1,No,No,Very dissatisfied with the service.
2162,2162,2,No,No,Service experience was below expectations.
2163,2163,3,No,No,Issue eventually resolved.
2164,2164,2,No,No,Not fully satisfied with the service.
2165,2165,2,No,No,Not fully satisfied with the service.
2166,2166,3,No,No,Service was acceptable.
2167,2167,2,No,No,Communication could be improved.
2168,2168,4,Yes,Yes,Good experience with the service center.
2169,2169,4,Yes,Yes,Service was good overall.
2170,2170,3,No,No,Issue eventually resolved.
2171,2171,5,Yes,Yes,Staff were helpful and courteous.
2172,2172,5,Yes,Yes,Very satisfied with the service provided.
2173,2173,5,Yes,Yes,Issue resolved quickly and professionally.
2174,2174,1,No,No,Poor service experience.
2175,2175,5,Yes,Yes,Staff were helpful and courteous.
2176,2176,5,Yes,Yes,Issue resolved quickly and professionally.
2177,2177,4,Yes,Yes,Reasonably happy with the service.
2178,2178,2,No,No,Service experience was below expectations.
2179,2179,5,Yes,Yes,Staff were helpful and courteous.
2180,2180,2,No,No,Communication could be improved.
2181,2181,3,No,No,Service was acceptable.
2182,2182,5,Yes,Yes,Excellent service experience.
2183,2183,2,No,No,Service experience was below expectations.
2184,2184,5,Yes,Yes,Very satisfied with the service provided.
2185,2185,5,Yes,Yes,Staff were helpful and courteous.
2186,2186,2,No,No,Not fully satisfied with the service.
2187,2187,4,Yes,Yes,Good experience with the service center.
2188,2188,5,Yes,Yes,Excellent service experience.
2189,2189,4,Yes,Yes,Issue resolved satisfactorily.
2190,2190,4,Yes,Yes,Good experience with the service center.
2191,2191,1,No,No,Very dissatisfied with the service.
2192,2192,3,No,No,Average service experience.
2193,2193,3,No,No,Average service experience.
2194,2194,2,No,No,Resolution took longer than expected.
2195,2195,4,Yes,Yes,Service was good overall.
2196,2196,2,No,No,Resolution took longer than expected.
2197,2197,3,No,No,Average service experience.
2198,2198,1,No,No,Issue still not resolved.
2199,2199,2,No,No,Not fully satisfied with the service.
2200,2200,4,Yes,Yes,Reasonably happy with the service.
2201,2201,2,No,No,Service experience was below expectations.
2202,2202,3,No,No,Service was acceptable.
2203,2203,1,No,No,Very dissatisfied with the service.
2204,2204,2,No,No,Not fully satisfied with the service.
2205,2205,4,Yes,Yes,Service was good overall.
2206,2206,1,No,No,Poor service experience.
2207,2207,1,No,No,Very dissatisfied with the service.
2208,2208,3,No,No,Could have been handled better.
2209,2209,4,Yes,Yes,Good experience with the service center.
2210,2210,2,No,No,Communication could be improved.
2211,2211,5,Yes,Yes,Issue resolved quickly and professionally.
2212,2212,5,Yes,Yes,Excellent service experience.
2213,2213,4,Yes,Yes,Good experience with the service center.
2214,2214,3,No,No,Issue eventually resolved.
2215,2215,4,Yes,Yes,Reasonably happy with the service.
2216,2216,5,Yes,Yes,Staff were helpful and courteous.
2217,2217,3,No,No,Average service experience.
2218,2218,1,No,No,Would not recommend this service center.
2219,2219,4,Yes,Yes,Reasonably happy with the service.
2220,2220,5,Yes,Yes,Very satisfied with the service provided.
2221,2221,1,No,No,Poor service experience.
2222,2222,5,Yes,Yes,Excellent service experience.
2223,2223,3,No,No,Service was acceptable.
2224,2224,4,Yes,Yes,Issue resolved satisfactorily.
2225,2225,1,No,No,Issue still not resolved.
2226,2226,5,Yes,Yes,Staff were helpful and courteous.
2227,2227,4,Yes,Yes,Reasonably happy with the service.
2228,2228,5,Yes,Yes,Issue resolved quickly and professionally.
2229,2229,4,Yes,Yes,Issue resolved satisfactorily.
2230,2230,4,Yes,Yes,Issue resolved satisfactorily.
2231,2231,4,Yes,Yes,Good experience with the service center.
2232,2232,3,No,No,Could have been handled better.
2233,2233,4,Yes,Yes,Service was good overall.
2234,2234,4,Yes,Yes,Service was good overall.
2235,2235,3,No,No,Average service experience.
2236,2236,2,No,No,Communication could be improved.
2237,2237,2,No,No,Communication could be improved.
2238,2238,4,Yes,Yes,Issue resolved satisfactorily.
2239,2239,5,Yes,Yes,Excellent service experience.
2240,2240,1,No,No,Poor service experience.
2241,2241,4,Yes,Yes,Reasonably happy with the service.
2242,2242,4,Yes,Yes,Reasonably happy with the service.
2243,2243,1,No,No,Issue still not resolved.
2244,2244,2,No,No,Communication could be improved.
2245,2245,5,Yes,Yes,Issue resolved quickly and professionally.
2246,2246,3,No,No,Average service experience.
2247,2247,3,No,No,Could have been handled better.
2248,2248,5,Yes,Yes,Issue resolved quickly and professionally.
2249,2249,2,No,No,Communication could be improved.
2250,2250,3,No,No,Issue eventually resolved.
2251,2251,4,Yes,Yes,Issue resolved satisfactorily.
2252,2252,1,No,No,Would not recommend this service center.
2253,2253,3,No,No,Could have been handled better.
2254,2254,1,No,No,Very dissatisfied with the service.
2255,2255,3,No,No,Service was acceptable.
2256,2256,4,Yes,Yes,Reasonably happy with the service.
2257,2257,2,No,No,Resolution took longer than expected.
2258,2258,3,No,No,Average service experience.
2259,2259,2,No,No,Resolution took longer than expected.
2260,2260,2,No,No,Not fully satisfied with the service.
2261,2261,1,No,No,Would not recommend this service center.
2262,2262,3,No,No,Issue eventually resolved.
2263,2263,4,Yes,Yes,Issue resolved satisfactorily.
2264,2264,3,No,No,Service was acceptable.
2265,2265,4,Yes,Yes,Reasonably happy with the service.
2266,2266,4,Yes,Yes,Issue resolved satisfactorily.
2267,2267,4,Yes,Yes,Issue resolved satisfactorily.
2268,2268,5,Yes,Yes,Staff were helpful and courteous.
2269,2269,4,Yes,Yes,Reasonably happy with the service.
2270,2270,2,No,No,Communication could be improved.
2271,2271,2,No,No,Service experience was below expectations.
2272,2272,4,Yes,Yes,Good experience with the service center.
2273,2273,4,Yes,Yes,Good experience with the service center.
2274,2274,1,No,No,Very dissatisfied with the service.
2275,2275,5,Yes,Yes,Issue resolved quickly and professionally.
2276,2276,4,Yes,Yes,Service was good overall.
2277,2277,5,Yes,Yes,Issue resolved quickly and professionally.
2278,2278,4,Yes,Yes,Issue resolved satisfactorily.
2279,2279,4,Yes,Yes,Good experience with the service center.
2280,2280,3,No,No,Issue eventually resolved.
2281,2281,5,Yes,Yes,Very satisfied with the service provided.
2282,2282,5,Yes,Yes,Issue resolved quickly and professionally.
2283,2283,3,No,No,Could have been handled better.
2284,2284,4,Yes,Yes,Issue resolved satisfactorily.
2285,2285,5,Yes,Yes,Very satisfied with the service provided.
2286,2286,2,No,No,Service experience was below expectations.
2287,2287,3,No,No,Service was acceptable.
2288,2288,2,No,No,Resolution took longer than expected.
2289,2289,2,No,No,Communication could be improved.
2290,2290,3,No,No,Average service experience.
2291,2291,2,No,No,Resolution took longer than expected.
2292,2292,4,Yes,Yes,Service was good overall.
2293,2293,5,Yes,Yes,Excellent service experience.
2294,2294,4,Yes,Yes,Issue resolved satisfactorily.
2295,2295,3,No,No,Issue eventually resolved.
2296,2296,5,Yes,Yes,Issue resolved quickly and professionally.
2297,2297,1,No,No,Poor service experience.
2298,2298,4,Yes,Yes,Service was good overall.
2299,2299,3,No,No,Could have been handled better.
2300,2300,5,Yes,Yes,Excellent service experience.
2301,2301,3,No,No,Issue eventually resolved.
2302,2302,5,Yes,Yes,Excellent service experience.
2303,2303,2,No,No,Communication could be improved.
2304,2304,3,No,No,Service was acceptable.
2305,2305,1,No,No,Very dissatisfied with the service.
2306,2306,3,No,No,Issue eventually resolved.
2307,2307,4,Yes,Yes,Good experience with the service center.
2308,2308,1,No,No,Poor service experience.
2309,2309,4,Yes,Yes,Issue resolved satisfactorily.
2310,2310,3,No,No,Issue eventually resolved.
2311,2311,4,Yes,Yes,Service was good overall.
2312,2312,2,No,No,Resolution took longer than expected.
2313,2313,4,Yes,Yes,Reasonably happy with the service.
